title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin,pdf_link
Quyết định:số 37 ngày 26/03/2024 của TAND TP. Hồ Chí Minh(03.08.2024),https://congbobanan.toaan.gov.vn/2ta1545427t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Nguyễn Anh T ly hôn  Bà Nguyễn Thị Diễm M,https://congbobanan.toaan.gov.vn/5ta1545427t1cvn/37_HNPTKHONG26032024.pdf
Bản án:số 10 ngày 12/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544713t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Lam Ngoc T (Lâm Ngọc T) xin ly hôn ông Tạ Đức Hải L,https://congbobanan.toaan.gov.vn/5ta1544713t1cvn/10HNSTKHONG31032024.pdf
Bản án:số 20 ngày 29/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544716t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Nguyễn Thị Anh T yêu cầu ly hôn ông Hồ Thanh T1,https://congbobanan.toaan.gov.vn/5ta1544716t1cvn/20_HNPTKHONG29012024.pdf
Bản án:số 18 ngày 25/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544744t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Trần Hoài P yêu cầu ky hôn bà Phạm Thị Kim L,https://congbobanan.toaan.gov.vn/5ta1544744t1cvn/18HNPTKHONG25012024.pdf
Quyết định:số 26 ngày 26/02/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544753t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Trương Thành T ly hôn bà Trần Thị Trúc H,https://congbobanan.toaan.gov.vn/5ta1544753t1cvn/26HNPTKHONG26022024.pdf
Bản án:số 25 ngày 26/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544765t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyễn Thị Thu T yêu cầu ly hôn ông Kim Chang S,https://congbobanan.toaan.gov.vn/5ta1544765t1cvn/25HNSTKHONG31032024.pdf
Bản án:số 26 ngày 26/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544806t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Hồ Thị Hào H ly hôn ông Ngô Đức T,https://congbobanan.toaan.gov.vn/5ta1544806t1cvn/26HNSTKHONG31032024.pdf
Bản án:số 34 ngày 29/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544811t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Trần Quốc H ly hôn bà Trịnh Thị N,https://congbobanan.toaan.gov.vn/5ta1544811t1cvn/34_HNSTKHONG31032024.pdf
Bản án:số 44 ngày 01/02/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1544824t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Nguyễn Thị Mộng T ly hôn ông Võ Thanh V,https://congbobanan.toaan.gov.vn/5ta1544824t1cvn/44HNSTKHONG31032024.pdf
Quyết định:số 52 ngày 02/05/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545072t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản chung của vợ chồng trong thời kỳ hôn nhân,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Võ Thị Thu T yêu cầu Tranh chấp chia tài sản sau khi ly hôn với Ông Nguyễn Phước H,https://congbobanan.toaan.gov.vn/5ta1545072t1cvn/52_HNPTKHONG_0252024.pdf
Bản án:số 60 ngày 16/05/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545089t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Đỗ Thị Kim P yêu cầu Tranh chấp chia tài sản sau khi ly hôn với ông Lê Văn N,https://congbobanan.toaan.gov.vn/5ta1545089t1cvn/60HNPTKHONG16052024.pdf
Bản án:số 140 ngày 25/04/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545103t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Thái Văn D khởi kiện ly hôn bà Nguyễn Hoàng Mỹ L,https://congbobanan.toaan.gov.vn/5ta1545103t1cvn/140HNSTKHONG2572024.pdf
Bản án:số 141 ngày 25/04/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545124t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bà Đinh Ngọc T ly hôn ông Pham Chau N,https://congbobanan.toaan.gov.vn/5ta1545124t1cvn/141HNSTKHONG25072024.pdf
Bản án:số 173 ngày 24/05/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545127t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn do một bên ở nước ngoài,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ông Ngô Đức L  tranh chấp ly hôn bà Nguyễn Thùy Phương M,https://congbobanan.toaan.gov.vn/5ta1545127t1cvn/173HNSTKHONG25072024.pdf
Bản án:số 51 ngày 19/02/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545012t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1545012t1cvn/sample20.pdf
Bản án:số 14 ngày 12/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545016t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1545016t1cvn/sample21.pdf
Bản án:số 24 ngày 26/01/2024 của TAND TP. Hồ Chí Minh(02.08.2024),https://congbobanan.toaan.gov.vn/2ta1545018t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn,https://congbobanan.toaan.gov.vn/5ta1545018t1cvn/sample22.pdf
Bản án:số 32 ngày 19/03/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543770t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:Không chấp nhận kháng cáo, chấp nhận một phần kháng nghị, sửa bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543770t1cvn/32.pdf
Bản án:số 105 ngày 30/01/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543773t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng hợp tác,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Bác kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543773t1cvn/105.pdf
Quyết định:số 08 ngày 19/03/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543534t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng thuế, thu thuế, truy thu thuế",Phúc thẩm,Không,Hành chính,0,"Thông tin về vụ án:Bác yêu cầu kháng cáo, giữ nguyên quyết định đình chỉ",https://congbobanan.toaan.gov.vn/5ta1543534t1cvn/08.pdf
Bản án:số 17 ngày 14/05/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543545t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính về quản lý đất đai trong trường hợp giao đất, cho thuê đất, thu hồi đất, trưng dụng đất, cho phép chuyển mục đích sử dụng đất; bồi thường, hỗ trợ, giải phóng mặt bằng, tái định cư…",Phúc thẩm,Không,Hành chính,0,"Thông tin về vụ án:Bác yêu cầu kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543545t1cvn/17.pdf
Bản án:số 25 ngày 26/07/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543562t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính về quản lý đất đai trong trường hợp giao đất, cho thuê đất, thu hồi đất, trưng dụng đất, cho phép chuyển mục đích sử dụng đất; bồi thường, hỗ trợ, giải phóng mặt bằng, tái định cư…",Phúc thẩm,Không,Hành chính,0,"Thông tin về vụ án:Bác yêu cầu kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543562t1cvn/25.pdf
Bản án:số 190 ngày 18/03/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543568t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Bác kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543568t1cvn/190.pdf
Bản án:số 06 ngày 06/03/2024 của TAND TP. Hồ Chí Minh(01.08.2024),https://congbobanan.toaan.gov.vn/2ta1543542t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính về quản lý đất đai trong trường hợp giao đất, cho thuê đất, thu hồi đất, trưng dụng đất, cho phép chuyển mục đích sử dụng đất; bồi thường, hỗ trợ, giải phóng mặt bằng, tái định cư…",Phúc thẩm,Không,Hành chính,0,"Thông tin về vụ án:Bác yêu cầu kháng cáo, giữ nguyên bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1543542t1cvn/06.pdf
Bản án:số 179 ngày 24/04/2024 của TAND TP. Hồ Chí Minh(26.07.2024),https://congbobanan.toaan.gov.vn/2ta1536580t1cvn/chi-tiet-ban-an,"Hồ Văn Sơn - phạm tội lừa đảo chiếm đoạt tài sản 
                     (điều 139 Bộ luật hình sự năm 1999)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Xử phạt: Bị cáo Hồ Văn Sơn 16 (mười sáu) năm tù về tội “Lừa đảo chiếm đoạt tài sản”. Thời hạn tù tính từ ngày 14/02/2022,https://congbobanan.toaan.gov.vn/5ta1536580t1cvn/179HSSTKHONG2442023.pdf
Quyết định:số 57/2024/QĐST-DS ngày 30/01/2024 của TAND TP. Hồ Chí Minh(26.07.2024),https://congbobanan.toaan.gov.vn/2ta1535281t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Công nhận sự thỏa thuận của các đương sự,https://congbobanan.toaan.gov.vn/5ta1535281t1cvn/QDCNTT_Lợi_Toàn_2_sua_1.pdf
Quyết định:số 43/2024/QĐST–DS ngày 22/01/2024 của TAND TP. Hồ Chí Minh(26.07.2024),https://congbobanan.toaan.gov.vn/2ta1535280t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Y/c tuyên bố văn bản công chứng vô hiệu,Sơ thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1/- Đình chỉ giải quyết vụ án dân sự sơ thẩm thụ lý số 399/2019/TLST- DS ngày 14-6-2019 về việc “Yêu cầu tuyên bố văn bản công chứng vô hiệu, hủy giấy chứng nhận, hủy cập nhật và tranh chấp thừa kế tài sản”.
2/- Hậu quả của việc đình chỉ giải quyết vụ án: Ông Chu Trường C được quyền khởi kiện lại vụ án theo quy định tại Khoản 1 Điều 218 Bộ luật tố tụng dân sự năm 2015.",https://congbobanan.toaan.gov.vn/5ta1535280t1cvn/QDDC_ChinhPCCC2024.pdf
Bản án:số 184/2024/DS-PT ngày 15/03/2024 của TAND TP. Hồ Chí Minh(25.07.2024),https://congbobanan.toaan.gov.vn/2ta1535319t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp liên quan đến yêu cầu tuyên bố văn bản công chứng vô hiệu,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:1. Không chấp nhận kháng cáo của bà Nguyễn Thị T,https://congbobanan.toaan.gov.vn/5ta1535319t1cvn/Ngân_Thế_bản_án_Phúc_Thẩm_2.pdf
Bản án:số 165/2024/DS-PT ngày 11/03/2024 của TAND TP. Hồ Chí Minh(25.07.2024),https://congbobanan.toaan.gov.vn/2ta1535278t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Không chấp nhận kháng cáo của ông Huỳnh T
2. Giữ nguyên Bản án số 194/2023/DS-ST ngày 27/9/2023 của Tòa án nhân dân Quận 6, Thành phố Hồ Chí Minh.
3. Về án phí dân sự phúc thẩm: Ông Huỳnh T không phải chịu án phí phúc thẩm.
4. Bản án phúc thẩm có hiệu lực pháp luật kể từ ngày tuyên án.",https://congbobanan.toaan.gov.vn/5ta1535278t1cvn/Sử_Trinh_Q_6_bản_án_Phúc_Thẩm.pdf
Bản án:số 168/2024/DS-PT ngày 12/03/2024 của TAND TP. Hồ Chí Minh(24.07.2024),https://congbobanan.toaan.gov.vn/2ta1535257t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận một phần kháng cáo của Công ty cổ phần P2 và Kinh doanh nhà.
2. Sửa Bản án sơ thẩm số 504/2023/DS-ST ngày 29/9/2023 của Tòa án nhân dân Quận 12, Thành phố Hồ Chí Minh.",https://congbobanan.toaan.gov.vn/5ta1535257t1cvn/Hường_Cty_PT_Nhà_[_Q12]_Bản_án_phúc_thẩm_Phát_hành_Sửa.pdf
Quyết định:số 160 ngày 28/05/2024 của TAND TP. Hồ Chí Minh(24.07.2024),https://congbobanan.toaan.gov.vn/2ta1534998t1cvn/chi-tiet-ban-an,"Nguyễn Duy Mạnh - phạm tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác 
                     (điều 134 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Rút kháng cáo,https://congbobanan.toaan.gov.vn/5ta1534998t1cvn/160QDDC2024KHONG2852024.pdf
Bản án:số 201/2024/DSPT ngày 20/03/2024 của TAND TP. Hồ Chí Minh(15.07.2024),https://congbobanan.toaan.gov.vn/2ta1527603t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận kháng cáo của bị đơn,https://congbobanan.toaan.gov.vn/5ta1527603t1cvn/2012024BAN_AN_CHIENBAC_PHUOC_KIENKOANLE.pdf
Bản án:số 270/2024/DSPT ngày 01/04/2024 của TAND TP. Hồ Chí Minh(15.07.2024),https://congbobanan.toaan.gov.vn/2ta1527596t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận kháng cáo của bị đơn,https://congbobanan.toaan.gov.vn/5ta1527596t1cvn/2702024DSPT_CUC__NGUYET__KOANLE_PHAT_HANHdocx.pdf
Bản án:số 576 ngày 25/06/2024 của TAND TP. Hồ Chí Minh(15.07.2024),https://congbobanan.toaan.gov.vn/2ta1527566t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận kháng cáo của bị đơn.,https://congbobanan.toaan.gov.vn/5ta1527566t1cvn/5762024DSPT_BAN_AN_VAN__HIEP_KOANLE.pdf
Quyết định:số 203 ngày 12/06/2024 của TAND TP. Hồ Chí Minh(08.07.2024),https://congbobanan.toaan.gov.vn/2ta1521856t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyên đơn bà Dương Thị Ngọc V và bị đơn ông Nguyen Tuan N,https://congbobanan.toaan.gov.vn/5ta1521856t1cvn/203__QDCN__KHONG__1262024.pdf
Bản án:số 199 ngày 10/06/2024 của TAND TP. Hồ Chí Minh(08.07.2024),https://congbobanan.toaan.gov.vn/2ta1521859t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyên đơn bà Bu Thị Thùy P và bị đơn ông Mai Hoàng L,https://congbobanan.toaan.gov.vn/5ta1521859t1cvn/199__HNST__KHONG__1172024.pdf
Quyết định:số 170 ngày 21/05/2024 của TAND TP. Hồ Chí Minh(08.07.2024),https://congbobanan.toaan.gov.vn/2ta1521895t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:Nguyên đơn bà Hoàng Châu Bảo K, Bị đơn ông Samuel Douglas B (Burkins S)",https://congbobanan.toaan.gov.vn/5ta1521895t1cvn/170__QDCN__KHONG__2152024.pdf
Quyết định:số 221 ngày 20/06/2024 của TAND TP. Hồ Chí Minh(08.07.2024),https://congbobanan.toaan.gov.vn/2ta1521920t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Bị đơn bà Ngô Ân H và nguyên đơn ông Dennis Ortiz C,https://congbobanan.toaan.gov.vn/5ta1521920t1cvn/221__QDCN__KHONG__2062024.pdf
Quyết định:số 211 ngày 17/06/2024 của TAND TP. Hồ Chí Minh(08.07.2024),https://congbobanan.toaan.gov.vn/2ta1521925t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyên đơn: Ngô Thu T và bị đơn Lee Tong G,https://congbobanan.toaan.gov.vn/5ta1521925t1cvn/211__QDDC__KHONG__1762024.pdf
Quyết định:số 94 ngày 27/02/2024 của TAND TP. Hồ Chí Minh(05.07.2024),https://congbobanan.toaan.gov.vn/2ta1519875t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Nguyên đơn bà Nguyễn Thị T khởi kiện bị đơn ông Nguyễn Văn M về việc Tranh chấp về yêu cầu chia tài sản chung; yêu cầu hủy Giấy chứng nhận quyền sử dụng đất và tài sản khác gắn liền với đất.,https://congbobanan.toaan.gov.vn/5ta1519875t1cvn/94__2024__QDDS__KHONG__27032024.pdf
Bản án:số 62/2024/DS-PT ngày 22/05/2024 của TAND TP. Hồ Chí Minh(03.07.2024),https://congbobanan.toaan.gov.vn/2ta1518300t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về cấp dưỡng,Phúc thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:Chấp nhận kháng cáo của nguyên đơn ông Lê Bá Quán Q. Sửa Bản án sơ thẩm số 254/2023/HNGĐ-ST ngày 19/9/2023 của Tòa án nhân dân Quận 5, Thành phố Hồ Chí Minh.
Xử: Chấp nhận yêu cầu khởi kiện của nguyên đơn ông Lê Bá Quán Q về việc thay đổi mức cấp dưỡng nuôi con.
Buộc ông Lê Bá Quán Q có nghĩa vụ cấp dưỡng nuôi con chung là Lê Nguyễn Gia P (nam, sinh ngày 26/7/2011) với mức cấp dưỡng là 8.000.000 đồng (tám triệu đồng)/tháng. Thời hạn cấp dưỡng tính từ ngày bản án có hiệu lực pháp luật cho đến khi phát sinh căn cứ chấm dứt nghĩa vụ cấp dưỡng theo quy định của pháp luật.",https://congbobanan.toaan.gov.vn/5ta1518300t1cvn/62QuanMaiTCCD.pdf
Bản án:số 42 ngày 16/04/2024 của TAND TP. Hồ Chí Minh(21.06.2024),https://congbobanan.toaan.gov.vn/2ta1504418t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:LY HÔN,https://congbobanan.toaan.gov.vn/5ta1504418t1cvn/HIEPVIEN.pdf
Bản án:số 33 ngày 20/03/2024 của TAND TP. Hồ Chí Minh(21.06.2024),https://congbobanan.toaan.gov.vn/2ta1504433t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:LY HÔN,https://congbobanan.toaan.gov.vn/5ta1504433t1cvn/HIENTRUNG.pdf
